country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best,,,
MDG,2008,Education,All,Core,59.2114,50.5090,79.0441,,,
MDG,2008,Food,All,Core,39.1260,29.7071,75.9267,,,
MDG,2008,Health,All,Core,71.6453,56.5029,74.7945,,,
MDG,2008,Housing,All,Core,15.8054,9.8209,62.5505,,,
MDG,2008,QoL,All,Core,41.3666,31.4680,68.7269,,,
MDG,2008,Work,All,Core,21.0450,10.8000,51.3186,,,
MDG,2008,Education,Female,Core,59.6561,50.7954,79.0441,,,
MDG,2008,Food,Female,Core,42.0651,31.9386,75.9267,,,
MDG,2008,Education,Male,Core,58.7655,50.2217,79.0441,,,
MDG,2008,Food,Male,Core,36.1870,27.4756,75.9267,,,
MDG,2009,Education,All,Core,61.5428,51.3298,77.5776,,,
MDG,2009,Food,All,Core,44.6435,34.3096,76.8524,,,
MDG,2009,Health,All,Core,80.1608,61.3216,74.3792,,,
MDG,2009,Housing,All,Core,17.8118,10.4288,58.8842,,,
MDG,2009,QoL,All,Core,45.0408,33.6380,67.8024,,,
MDG,2009,Work,All,Core,21.0450,10.8000,51.3186,,,
MDG,2009,Education,Female,Core,61.4513,51.2884,77.5776,,,
MDG,2009,Food,Female,Core,48.6360,37.3780,76.8524,,,
MDG,2009,Education,Male,Core,61.6346,51.3715,77.5776,,,
MDG,2009,Food,Male,Core,40.8325,31.3808,76.8524,,,
MDG,2010,Education,All,Core,61.5428,51.3298,77.5776,,,
MDG,2010,Food,All,Core,44.6435,34.3096,76.8524,,,
MDG,2010,Health,All,Core,81.0965,61.8256,74.0971,,,
MDG,2010,Housing,All,Core,19.2580,11.0465,57.6721,,,
MDG,2010,QoL,All,Core,44.7517,33.4623,67.4619,,,
MDG,2010,Work,All,Core,17.2177,8.8000,51.1102,,,
MDG,2010,Education,Female,Core,61.4513,51.2884,77.5776,,,
MDG,2010,Food,Female,Core,48.6360,37.3780,76.8524,,,
MDG,2010,Education,Male,Core,61.6346,51.3715,77.5776,,,
MDG,2010,Food,Male,Core,40.8325,31.3808,76.8524,,,
MDG,2011,Education,All,Core,66.4553,53.8294,76.8217,,,
MDG,2011,Food,All,Core,44.6435,34.3096,76.8524,,,
MDG,2011,Health,All,Core,81.8860,62.3195,73.9390,,,
MDG,2011,Housing,All,Core,20.5910,11.6737,56.9945,,,
MDG,2011,QoL,All,Core,46.1587,34.1864,67.1436,,,
MDG,2011,Work,All,Core,17.2177,8.8000,51.1102,,,
MDG,2011,Education,Female,Core,66.4767,53.8547,76.8217,,,
MDG,2011,Food,Female,Core,48.6360,37.3780,76.8524,,,
MDG,2011,Education,Male,Core,66.4338,53.8041,76.8217,,,
MDG,2011,Food,Male,Core,40.8325,31.3808,76.8524,,,
MDG,2012,Education,All,Core,67.3262,54.3579,76.8748,,,
MDG,2012,Food,All,Core,46.0545,35.0070,76.0121,,,
MDG,2012,Health,All,Core,82.4343,62.7932,73.9699,,,
MDG,2012,Housing,All,Core,21.6670,12.3103,57.1270,,,
MDG,2012,QoL,All,Core,46.8544,34.5937,66.9218,,,
MDG,2012,Work,All,Core,16.7900,8.5000,50.6252,,,
MDG,2012,Education,Female,Core,67.4903,54.4651,76.8748,,,
MDG,2012,Food,Female,Core,50.8250,38.6332,76.0121,,,
MDG,2012,Education,Male,Core,67.1619,54.2505,76.8748,,,
MDG,2012,Food,Male,Core,41.2839,31.3808,76.0121,,,
MDG,2013,Education,All,Core,67.3262,54.3579,76.8748,,,
MDG,2013,Food,All,Core,46.0545,35.0070,76.0121,,,
MDG,2013,Health,All,Core,86.2367,64.8183,73.4623,,,
MDG,2013,Housing,All,Core,22.9049,12.9563,56.8769,,,
MDG,2013,QoL,All,Core,47.8625,35.1279,66.7703,,,
MDG,2013,Work,All,Core,16.7900,8.5000,50.6252,,,
MDG,2013,Education,Female,Core,67.4903,54.4651,76.8748,,,
MDG,2013,Food,Female,Core,50.8250,38.6332,76.0121,,,
MDG,2013,Education,Male,Core,67.1619,54.2505,76.8748,,,
MDG,2013,Food,Male,Core,41.2839,31.3808,76.0121,,,
MDG,2014,Food,All,Core,46.0545,35.0070,76.0121,,,
MDG,2014,Health,All,Core,86.6478,65.2256,73.5399,,,
MDG,2014,Housing,All,Core,23.9293,13.6117,57.2093,,,
MDG,2014,Work,All,Core,16.7900,8.5000,50.6252,,,
MDG,2014,Food,Female,Core,50.8250,38.6332,76.0121,,,
MDG,2014,Food,Male,Core,41.2839,31.3808,76.0121,,,
MDG,2015,Food,All,Core,46.0545,35.0070,76.0121,,,
MDG,2015,Health,All,Core,87.0888,65.6328,73.5915,,,
MDG,2015,Housing,All,Core,25.0057,14.2762,57.4304,,,
MDG,2015,Work,All,Core,16.7900,8.5000,50.6252,,,
MDG,2015,Food,Female,Core,50.8250,38.6332,76.0121,,,
MDG,2015,Food,Male,Core,41.2839,31.3808,76.0121,,,
MDG,2016,Food,All,Core,46.0545,35.0070,76.0121,,,
MDG,2016,Health,All,Core,87.3979,66.0400,73.7523,,,
MDG,2016,Housing,All,Core,25.8844,14.9499,58.1204,,,
MDG,2016,Work,All,Core,16.7900,8.5000,50.6252,,,
MDG,2016,Food,Female,Core,50.8250,38.6332,76.0121,,,
MDG,2016,Food,Male,Core,41.2839,31.3808,76.0121,,,
MDG,2017,Food,All,Core,46.0545,35.0070,76.0121,,,
MDG,2017,Health,All,Core,90.9352,68.6433,74.3293,,,
MDG,2017,Housing,All,Core,26.7746,15.6325,58.7749,,,
MDG,2017,Work,All,Core,16.7900,8.5000,50.6252,,,
MDG,2017,Food,Female,Core,50.8250,38.6332,76.0121,,,
MDG,2017,Food,Male,Core,41.2839,31.3808,76.0121,,,
MDG,2018,Education,All,Core,74.4807,62.7256,78.0950,,,
MDG,2018,Food,All,Core,58.7431,45.1883,76.9252,,,
MDG,2018,Health,All,Core,92.1054,69.5049,74.4488,,,
MDG,2018,Housing,All,Core,27.8415,16.3241,59.0365,,,
MDG,2018,QoL,All,Core,53.9921,40.4486,67.8262,,,
MDG,2018,Work,All,Core,16.7900,8.5000,50.6252,,,
MDG,2018,Food,Female,Core,64.3636,49.5119,76.9252,,,
MDG,2018,Food,Male,Core,53.3040,41.0042,76.9252,,,
MDG,2019,Education,All,Core,74.4807,62.7256,78.0950,,,
MDG,2019,Food,All,Core,58.7431,45.1883,76.9252,,,
MDG,2019,Health,All,Core,92.2748,69.8506,74.6589,,,
MDG,2019,Housing,All,Core,28.6103,17.0242,59.9415,,,
MDG,2019,QoL,All,Core,54.1798,40.6577,68.0492,,,
MDG,2019,Work,All,Core,16.7900,8.5000,50.6252,,,
MDG,2019,Food,Female,Core,64.3636,49.5119,76.9252,,,
MDG,2019,Food,Male,Core,53.3040,41.0042,76.9252,,,
MDV,2007,Education,All,Core,69.4564,68.8892,98.8225,,,
MDV,2007,Food,All,Core,58.7955,58.7169,99.8663,,,
MDV,2007,Health,All,HiY,85.4786,83.7230,98.2677,,,
MDV,2007,Health,All,Core,77.6327,75.7344,97.3193,,,
MDV,2007,Housing,All,Core,81.8954,81.8954,100.0000,,,
MDV,2007,QoL,All,Core,73.0998,72.5910,99.2016,,,
MDV,2007,Work,All,Core,77.7189,77.7189,100.0000,,,
MDV,2007,Education,Female,Core,72.8381,72.2281,98.8225,,,
MDV,2007,Food,Female,Core,60.0524,59.9721,99.8663,,,
MDV,2007,Education,Male,Core,68.2824,67.7562,98.8225,,,
MDV,2007,Food,Male,Core,57.8179,57.7406,99.8663,,,
MDV,2008,Education,All,Core,69.5883,69.0212,98.8225,,,
MDV,2008,Food,All,Core,58.7955,58.7169,99.8663,,,
MDV,2008,Health,All,HiY,85.4767,83.7797,98.3791,,,
MDV,2008,Health,All,Core,77.7116,75.8532,97.3912,,,
MDV,2008,Housing,All,Core,82.6770,82.6770,100.0000,,,
MDV,2008,QoL,All,Core,73.2983,72.7974,99.2160,,,
MDV,2008,Work,All,Core,77.7189,77.7189,100.0000,,,
MDV,2008,Education,Female,Core,72.8381,72.2281,98.8225,,,
MDV,2008,Food,Female,Core,60.0524,59.9721,99.8663,,,
MDV,2008,Education,Male,Core,68.2824,67.7562,98.8225,,,
MDV,2008,Food,Male,Core,57.8179,57.7406,99.8663,,,
MDV,2009,Education,All,Core,69.5883,69.0212,98.8225,,,
MDV,2009,Food,All,Core,74.7361,74.7361,100.0000,,,
MDV,2009,Health,All,HiY,86.6895,84.8739,98.2016,,,
MDV,2009,Health,All,Core,75.2721,73.5030,97.3583,,,
MDV,2009,Housing,All,Core,84.7206,84.7206,100.0000,,,
MDV,2009,QoL,All,Core,76.7527,76.2854,99.2362,,,
MDV,2009,Work,All,Core,79.4461,79.4461,100.0000,,,
MDV,2009,Education,Female,Core,72.8381,72.2281,98.8225,,,
MDV,2009,Food,Female,Core,77.1272,77.1272,100.0000,,,
MDV,2009,Education,Male,Core,68.2824,67.7562,98.8225,,,
MDV,2009,Food,Male,Core,72.6495,72.6495,100.0000,,,
MDV,2010,Education,All,Core,69.5883,69.0212,98.8225,,,
MDV,2010,Food,All,Core,74.7361,74.7361,100.0000,,,
MDV,2010,Health,All,HiY,86.7809,84.9964,98.2651,,,
MDV,2010,Health,All,Core,75.3667,73.6190,97.3993,,,
MDV,2010,Housing,All,Core,85.7675,85.7675,100.0000,,,
MDV,2010,QoL,All,Core,76.9810,76.5180,99.2444,,,
MDV,2010,Work,All,Core,79.4461,79.4461,100.0000,,,
MDV,2010,Education,Female,Core,72.8381,72.2281,98.8225,,,
MDV,2010,Food,Female,Core,77.1272,77.1272,100.0000,,,
MDV,2010,Education,Male,Core,68.2824,67.7562,98.8225,,,
MDV,2010,Food,Male,Core,72.6495,72.6495,100.0000,,,
MDV,2011,Education,All,Core,69.5883,69.0212,98.8225,,,
MDV,2011,Food,All,Core,74.7361,74.7361,100.0000,,,
MDV,2011,Health,All,HiY,86.7995,85.0531,98.3377,,,
MDV,2011,Health,All,Core,75.4366,73.7146,97.4462,,,
MDV,2011,Housing,All,Core,86.8137,86.8137,100.0000,,,
MDV,2011,QoL,All,Core,77.2042,76.7463,99.2537,,,
MDV,2011,Work,All,Core,79.4461,79.4461,100.0000,,,
MDV,2011,Education,Female,Core,72.8381,72.2281,98.8225,,,
MDV,2011,Food,Female,Core,77.1272,77.1272,100.0000,,,
MDV,2011,Education,Male,Core,68.2824,67.7562,98.8225,,,
MDV,2011,Food,Male,Core,72.6495,72.6495,100.0000,,,
MDV,2012,Education,All,Core,69.5883,69.0212,98.8225,,,
MDV,2012,Food,All,Core,74.7361,74.7361,100.0000,,,
MDV,2012,Health,All,HiY,87.2381,85.4662,98.3071,,,
MDV,2012,Health,All,Core,75.6396,73.9023,97.4264,,,
MDV,2012,Housing,All,Core,88.2430,88.2430,100.0000,,,
MDV,2012,QoL,All,Core,77.5306,77.0697,99.2498,,,
MDV,2012,Work,All,Core,79.4461,79.4461,100.0000,,,
MDV,2012,Education,Female,Core,72.8381,72.2281,98.8225,,,
MDV,2012,Food,Female,Core,77.1272,77.1272,100.0000,,,
MDV,2012,Education,Male,Core,68.2824,67.7562,98.8225,,,
MDV,2012,Food,Male,Core,72.6495,72.6495,100.0000,,,
MDV,2013,Food,All,Core,74.7361,74.7361,100.0000,,,
MDV,2013,Health,All,HiY,87.3847,85.6325,98.3492,,,
MDV,2013,Health,All,Core,75.7802,74.0560,97.4536,,,
MDV,2013,Housing,All,Core,89.4467,89.4467,100.0000,,,
MDV,2013,Work,All,Core,79.4461,79.4461,100.0000,,,
MDV,2013,Food,Female,Core,77.1272,77.1272,100.0000,,,
MDV,2013,Food,Male,Core,72.6495,72.6495,100.0000,,,
MDV,2014,Food,All,Core,74.7361,74.7361,100.0000,,,
MDV,2014,Health,All,HiY,87.5201,85.7874,98.3901,,,
MDV,2014,Health,All,Core,75.9253,74.2141,97.4801,,,
MDV,2014,Housing,All,Core,90.6849,90.6849,100.0000,,,
MDV,2014,Work,All,Core,79.4461,79.4461,100.0000,,,
MDV,2014,Food,Female,Core,77.1272,77.1272,100.0000,,,
MDV,2014,Food,Male,Core,72.6495,72.6495,100.0000,,,
MDV,2015,Food,All,Core,74.7361,74.7361,100.0000,,,
MDV,2015,Health,All,HiY,87.9351,86.1795,98.3636,,,
MDV,2015,Health,All,Core,76.1600,74.4341,97.4630,,,
MDV,2015,Housing,All,Core,92.0830,92.0830,100.0000,,,
MDV,2015,Work,All,Core,79.4461,79.4461,100.0000,,,
MDV,2015,Food,Female,Core,77.1272,77.1272,100.0000,,,
MDV,2015,Food,Male,Core,72.6495,72.6495,100.0000,,,
MDV,2016,Food,All,Core,74.7361,74.7361,100.0000,,,
MDV,2016,Health,All,HiY,88.0868,86.3391,98.3817,,,
MDV,2016,Health,All,Core,76.3117,74.5937,97.4810,,,
MDV,2016,Housing,All,Core,93.2749,93.2749,100.0000,,,
MDV,2016,Work,All,Core,99.7321,99.7321,100.0000,,,
MDV,2016,Food,Female,Core,77.1272,77.1272,100.0000,,,
MDV,2016,Food,Male,Core,72.6495,72.6495,100.0000,,,
MDV,2017,Food,All,Core,79.0264,79.0264,100.0000,,,
MDV,2017,Health,All,HiY,88.2386,86.5046,98.4091,,,
MDV,2017,Health,All,Core,71.4615,70.0141,97.6977,,,
MDV,2017,Housing,All,Core,94.4612,94.4612,100.0000,,,
MDV,2017,Work,All,Core,99.7321,99.7321,100.0000,,,
MDV,2017,Food,Female,Core,80.7717,80.7717,100.0000,,,
MDV,2017,Food,Male,Core,77.4447,77.4447,100.0000,,,
MDV,2018,Food,All,Core,79.0264,79.0264,100.0000,,,
MDV,2018,Health,All,HiY,88.7500,87.0305,98.4488,,,
MDV,2018,Health,All,Core,71.9730,70.5400,97.7374,,,
MDV,2018,Housing,All,Core,95.5011,95.5011,100.0000,,,
MDV,2018,Work,All,Core,99.7321,99.7321,100.0000,,,
MDV,2018,Food,Female,Core,80.7717,80.7717,100.0000,,,
MDV,2018,Food,Male,Core,77.4447,77.4447,100.0000,,,
MDV,2019,Food,All,Core,79.0264,79.0264,100.0000,,,
MDV,2019,Health,All,HiY,88.8542,87.1554,98.4846,,,
MDV,2019,Health,All,Core,72.0772,70.6649,97.7732,,,
MDV,2019,Housing,All,Core,96.5505,96.5505,100.0000,,,
MDV,2019,Work,All,Core,99.7321,99.7321,100.0000,,,
MDV,2019,Food,Female,Core,80.7717,80.7717,100.0000,,,
MDV,2019,Food,Male,Core,77.4447,77.4447,100.0000,,,
MEX,2007,Education,All,HiY,50.1590,46.5952,88.7698,,,
MEX,2007,Education,All,Core,81.7782,81.5032,99.6043,,,
MEX,2007,Food,All,Core,78.5738,78.5738,100.0000,,,
MEX,2007,Health,All,HiY,88.1537,86.4356,98.4684,,,
MEX,2007,Health,All,Core,87.6987,85.5536,97.7382,,,
MEX,2007,Housing,All,Core,75.7728,75.7728,100.0000,,,
MEX,2007,PISA_Average,All,HiY,30.8335,24.2559,78.3309,,,
MEX,2007,QoL,All,Core,81.2957,80.8117,99.4685,,,
MEX,2007,Work,All,HiY,75.9624,71.2221,91.5618,,,
MEX,2007,Work,All,Core,82.6553,82.6553,100.0000,,,
MEX,2007,Education,Female,HiY,50.8276,47.3054,88.7698,,,
MEX,2007,Education,Female,Core,80.3552,80.0751,99.6043,,,
MEX,2007,Food,Female,Core,79.5298,79.5298,100.0000,,,
MEX,2007,PISA_Average,Female,HiY,30.8800,24.3957,78.3309,,,
MEX,2007,Education,Male,HiY,49.3098,45.7276,88.7698,,,
MEX,2007,Education,Male,Core,79.8837,79.6138,99.6043,,,
MEX,2007,Food,Male,Core,77.7785,77.7785,100.0000,,,
MEX,2007,PISA_Average,Male,HiY,30.4144,23.7898,78.3309,,,
MEX,2008,Education,All,HiY,50.5011,46.9299,88.7630,,,
MEX,2008,Education,All,Core,82.2329,81.9504,99.5975,,,
MEX,2008,Food,All,Core,78.5738,78.5738,100.0000,,,
MEX,2008,Health,All,HiY,92.1010,90.2931,98.4629,,,
MEX,2008,Health,All,Core,87.8826,85.7321,97.7347,,,
MEX,2008,Housing,All,Core,76.9313,76.9313,100.0000,,,
MEX,2008,PISA_Average,All,HiY,30.8335,24.2559,78.3309,,,
MEX,2008,QoL,All,Core,81.2851,80.7985,99.4664,,,
MEX,2008,Work,All,HiY,69.8497,66.1542,91.5937,,,
MEX,2008,Work,All,Core,80.8051,80.8051,100.0000,,,
MEX,2008,Education,Female,HiY,51.3241,47.7932,88.7630,,,
MEX,2008,Education,Female,Core,80.8518,80.5629,99.5975,,,
MEX,2008,Food,Female,Core,79.5298,79.5298,100.0000,,,
MEX,2008,PISA_Average,Female,HiY,30.8800,24.3957,78.3309,,,
MEX,2008,Education,Male,HiY,49.5045,45.9161,88.7630,,,
MEX,2008,Education,Male,Core,80.0784,79.8023,99.5975,,,
MEX,2008,Food,Male,Core,77.7785,77.7785,100.0000,,,
MEX,2008,PISA_Average,Male,HiY,30.4144,23.7898,78.3309,,,
MEX,2009,Education,All,HiY,52.5115,48.0962,87.6417,,,
MEX,2009,Education,All,Core,82.6709,82.2915,99.4614,,,
MEX,2009,Food,All,Core,78.5738,78.5738,100.0000,,,
MEX,2009,Health,All,HiY,92.3868,90.5097,98.3526,,,
MEX,2009,Health,All,Core,88.7570,86.4717,97.5788,,,
MEX,2009,Housing,All,Core,78.7012,78.7012,100.0000,,,
MEX,2009,PISA_Average,All,HiY,34.5820,26.5102,76.3605,,,
MEX,2009,QoL,All,Core,81.9016,81.3687,99.4081,,,
MEX,2009,Work,All,HiY,69.8497,66.1297,91.4775,,,
MEX,2009,Work,All,Core,80.8051,80.8051,100.0000,,,
MEX,2009,Education,Female,HiY,53.2368,48.9170,87.6417,,,
MEX,2009,Food,Female,Core,79.5298,79.5298,100.0000,,,
MEX,2009,PISA_Average,Female,HiY,34.2774,26.4155,76.3605,,,
MEX,2009,Education,Male,HiY,51.9915,47.4416,87.6417,,,
MEX,2009,Food,Male,Core,77.7785,77.7785,100.0000,,,
MEX,2009,PISA_Average,Male,HiY,35.2606,26.9011,76.3605,,,
MEX,2010,Education,All,HiY,52.6641,48.2975,87.7129,,,
MEX,2010,Education,All,Core,82.5544,82.2238,99.5326,,,
MEX,2010,Food,All,Core,78.5738,78.5738,100.0000,,,
MEX,2010,Health,All,HiY,92.3552,90.5124,98.4103,,,
MEX,2010,Health,All,Core,88.7885,86.5235,97.6161,,,
MEX,2010,Housing,All,Core,79.4718,79.4718,100.0000,,,
MEX,2010,PISA_Average,All,HiY,34.5820,26.5102,76.3605,,,
MEX,2010,QoL,All,Core,82.5575,82.0383,99.4297,,,
MEX,2010,Work,All,HiY,72.0916,67.7345,91.2318,,,
MEX,2010,Work,All,Core,83.3989,83.3989,100.0000,,,
MEX,2010,Education,Female,HiY,53.3014,49.0324,87.7129,,,
MEX,2010,Food,Female,Core,79.5298,79.5298,100.0000,,,
MEX,2010,PISA_Average,Female,HiY,34.2774,26.4155,76.3605,,,
MEX,2010,Education,Male,HiY,52.2325,47.7293,87.7129,,,
MEX,2010,Food,Male,Core,77.7785,77.7785,100.0000,,,
MEX,2010,PISA_Average,Male,HiY,35.2606,26.9011,76.3605,,,
MEX,2011,Education,All,HiY,52.9211,48.5827,87.7557,,,
MEX,2011,Education,All,Core,82.6473,82.3448,99.5755,,,
MEX,2011,Food,All,Core,78.5738,78.5738,100.0000,,,
MEX,2011,Health,All,HiY,92.2519,90.4322,98.4450,,,
MEX,2011,Health,All,Core,88.8597,86.6062,97.6385,,,
MEX,2011,Housing,All,Core,80.3839,80.3839,100.0000,,,
MEX,2011,PISA_Average,All,HiY,34.5820,26.5102,76.3605,,,
MEX,2011,QoL,All,Core,82.7727,82.2615,99.4428,,,
MEX,2011,Work,All,HiY,72.0916,67.6385,91.2682,,,
MEX,2011,Work,All,Core,83.3989,83.3989,100.0000,,,
MEX,2011,Education,Female,HiY,53.4818,49.2423,87.7557,,,
MEX,2011,Food,Female,Core,79.5298,79.5298,100.0000,,,
MEX,2011,PISA_Average,Female,HiY,34.2774,26.4155,76.3605,,,
MEX,2011,Education,Male,HiY,52.5650,48.0887,87.7557,,,
MEX,2011,Food,Male,Core,77.7785,77.7785,100.0000,,,
MEX,2011,PISA_Average,Male,HiY,35.2606,26.9011,76.3605,,,
MEX,2012,Education,All,HiY,50.9019,47.5728,88.9993,,,
MEX,2012,Education,All,Core,83.0843,82.8076,99.6178,,,
MEX,2012,Food,All,Core,81.4831,81.4831,100.0000,,,
MEX,2012,Health,All,HiY,92.1474,90.3507,98.4793,,,
MEX,2012,Health,All,Core,88.9328,86.6907,97.6607,,,
MEX,2012,Housing,All,Core,81.3096,81.3096,100.0000,,,
MEX,2012,PISA_Average,All,HiY,29.4238,23.3189,78.7630,,,
MEX,2012,QoL,All,Core,83.7052,83.2015,99.4557,,,
MEX,2012,Work,All,HiY,71.8014,67.7419,91.7054,,,
MEX,2012,Work,All,Core,83.7164,83.7164,100.0000,,,
MEX,2012,Education,Female,HiY,50.9890,47.8157,88.9993,,,
MEX,2012,Food,Female,Core,83.9051,83.9051,100.0000,,,
MEX,2012,PISA_Average,Female,HiY,28.4391,22.6547,78.7630,,,
MEX,2012,Education,Male,HiY,50.4976,47.0663,88.9993,,,
MEX,2012,Food,Male,Core,78.9125,78.9125,100.0000,,,
MEX,2012,PISA_Average,Male,HiY,29.7465,23.4286,78.7630,,,
MEX,2013,Education,All,HiY,52.7874,49.4443,88.9998,,,
MEX,2013,Education,All,Core,84.4633,84.1726,99.6183,,,
MEX,2013,Food,All,Core,81.4831,81.4831,100.0000,,,
MEX,2013,Health,All,HiY,92.1693,90.3730,98.4798,,,
MEX,2013,Health,All,Core,89.0915,86.8466,97.6609,,,
MEX,2013,Housing,All,Core,82.4249,82.4249,100.0000,,,
MEX,2013,PISA_Average,All,HiY,29.4238,23.3189,78.7630,,,
MEX,2013,QoL,All,Core,84.2358,83.7287,99.4558,,,
MEX,2013,Work,All,HiY,71.8014,67.8231,91.7059,,,
MEX,2013,Work,All,Core,83.7164,83.7164,100.0000,,,
MEX,2013,Education,Female,HiY,52.8630,49.6758,88.9998,,,
MEX,2013,Food,Female,Core,83.9051,83.9051,100.0000,,,
MEX,2013,PISA_Average,Female,HiY,28.4391,22.6547,78.7630,,,
MEX,2013,Education,Male,HiY,52.3939,48.9485,88.9998,,,
MEX,2013,Food,Male,Core,78.9125,78.9125,100.0000,,,
MEX,2013,PISA_Average,Male,HiY,29.7465,23.4286,78.7630,,,
MEX,2014,Education,All,HiY,53.8194,50.4907,89.0284,,,
MEX,2014,Education,All,Core,84.3403,84.0641,99.6469,,,
MEX,2014,Food,All,Core,81.4831,81.4831,100.0000,,,
MEX,2014,Health,All,HiY,91.9708,90.1931,98.5029,,,
MEX,2014,Health,All,Core,89.4990,87.3511,97.7986,,,
MEX,2014,Housing,All,Core,83.4270,83.4270,100.0000,,,
MEX,2014,PISA_Average,All,HiY,29.4238,23.3189,78.7630,,,
MEX,2014,QoL,All,Core,84.5491,84.0643,99.4891,,,
MEX,2014,Work,All,HiY,75.9179,71.4614,91.8652,,,
MEX,2014,Work,All,Core,83.9964,83.9964,100.0000,,,
MEX,2014,Education,Female,HiY,53.8244,50.6525,89.0284,,,
MEX,2014,Food,Female,Core,83.9051,83.9051,100.0000,,,
MEX,2014,PISA_Average,Female,HiY,28.4391,22.6547,78.7630,,,
MEX,2014,Education,Male,HiY,53.4948,50.0631,89.0284,,,
MEX,2014,Food,Male,Core,78.9125,78.9125,100.0000,,,
MEX,2014,PISA_Average,Male,HiY,29.7465,23.4286,78.7630,,,
MEX,2015,Education,All,HiY,54.8400,51.7062,89.5654,,,
MEX,2015,Education,All,Core,84.4108,84.1560,99.6836,,,
MEX,2015,Food,All,HiY,74.3578,71.2360,95.8016,,,
MEX,2015,Food,All,Core,83.1485,83.1485,100.0000,,,
MEX,2015,Health,All,HiY,91.8670,90.1098,98.5326,,,
MEX,2015,Health,All,Core,88.1706,86.1040,97.8420,,,
MEX,2015,Housing,All,Core,84.4073,84.4073,100.0000,,,
MEX,2015,PISA_Average,All,HiY,29.1446,23.3867,79.7636,,,
MEX,2015,QoL,All,Core,84.8267,84.3624,99.5051,,,
MEX,2015,Work,All,HiY,75.9179,71.4409,91.8959,,,
MEX,2015,Work,All,Core,83.9964,83.9964,100.0000,,,
MEX,2015,Education,Female,HiY,54.5045,51.5878,89.5654,,,
MEX,2015,Food,Female,HiY,74.6593,71.0000,95.0986,,,
MEX,2015,Food,Female,Core,84.1339,84.1339,100.0000,,,
MEX,2015,PISA_Average,Female,HiY,27.4924,22.1748,79.7636,,,
MEX,2015,Education,Male,HiY,55.1602,51.8161,89.5654,,,
MEX,2015,Food,Male,HiY,77.4635,73.6667,95.0986,,,
MEX,2015,Food,Male,Core,82.1652,82.1652,100.0000,,,
MEX,2015,PISA_Average,Male,HiY,30.7428,24.5581,79.7636,,,
MEX,2016,Education,All,HiY,55.4216,52.3047,89.5905,,,
MEX,2016,Education,All,Core,84.4068,84.1688,99.7087,,,
MEX,2016,Food,All,HiY,75.8365,72.6966,95.8597,,,
MEX,2016,Food,All,Core,87.0184,87.0184,100.0000,,,
MEX,2016,Health,All,HiY,91.7978,90.0547,98.5530,,,
MEX,2016,Health,All,Core,88.2701,86.2096,97.8552,,,
MEX,2016,Housing,All,Core,85.4435,85.4435,100.0000,,,
MEX,2016,PISA_Average,All,HiY,29.1446,23.3867,79.7636,,,
MEX,2016,QoL,All,Core,86.8600,86.4003,99.5128,,,
MEX,2016,Work,All,HiY,76.2462,71.6878,92.1997,,,
MEX,2016,Work,All,Core,89.1613,89.1613,100.0000,,,
MEX,2016,Education,Female,HiY,55.1480,52.2481,89.5905,,,
MEX,2016,Food,Female,HiY,72.9716,69.4444,95.1664,,,
MEX,2016,Food,Female,Core,88.1847,88.1847,100.0000,,,
MEX,2016,PISA_Average,Female,HiY,27.4924,22.1748,79.7636,,,
MEX,2016,Education,Male,HiY,55.6826,52.3554,89.5905,,,
MEX,2016,Food,Male,HiY,77.5250,73.7778,95.1664,,,
MEX,2016,Food,Male,Core,85.8549,85.8549,100.0000,,,
MEX,2016,PISA_Average,Male,HiY,30.7428,24.5581,79.7636,,,
MEX,2017,Education,All,HiY,55.3745,52.2713,89.6071,,,
MEX,2017,Education,All,Core,83.7752,83.5510,99.7253,,,
MEX,2017,Food,All,HiY,77.3294,74.1573,95.8979,,,
MEX,2017,Food,All,Core,87.0184,87.0184,100.0000,,,
MEX,2017,Health,All,HiY,91.7553,90.0217,98.5664,,,
MEX,2017,Health,All,Core,88.3872,86.3298,97.8638,,,
MEX,2017,Housing,All,Core,86.5191,86.5191,100.0000,,,
MEX,2017,PISA_Average,All,HiY,29.1446,23.3867,79.7636,,,
MEX,2017,QoL,All,Core,86.9722,86.5159,99.5178,,,
MEX,2017,Work,All,HiY,76.2462,71.7054,92.2134,,,
MEX,2017,Work,All,Core,89.1613,89.1613,100.0000,,,
MEX,2017,Education,Female,HiY,55.2247,52.3380,89.6071,,,
MEX,2017,Food,Female,HiY,68.1527,64.8889,95.2110,,,
MEX,2017,Food,Female,Core,88.1847,88.1847,100.0000,,,
MEX,2017,PISA_Average,Female,HiY,27.4924,22.1748,79.7636,,,
MEX,2017,Education,Male,HiY,55.5165,52.2036,89.6071,,,
MEX,2017,Food,Male,HiY,74.6879,71.1111,95.2110,,,
MEX,2017,Food,Male,Core,85.8549,85.8549,100.0000,,,
MEX,2017,PISA_Average,Male,HiY,30.7428,24.5581,79.7636,,,
MEX,2018,Education,All,HiY,55.6254,52.5830,90.0610,,,
MEX,2018,Education,All,Core,83.7752,83.5510,99.7253,,,
MEX,2018,Food,All,HiY,77.2951,74.1573,95.9405,,,
MEX,2018,Food,All,Core,87.0184,87.0184,100.0000,,,
